unit_id,cycle,op_setting_1,op_setting_2,op_setting_3,sensor_2,sensor_3,sensor_4,sensor_7,sensor_9,sensor_12,sensor_14,sensor_17,RUL
22,87,-0.0013,-0.0002,100.0,643.05,1591.22,1410.49,553.08,9042.53,520.81,8124.99,394,115
22,88,0.002,-0.0001,100.0,642.67,1591.68,1414.96,553.34,9038.39,521.62,8122.78,392,114
22,89,0.0005,0.0003,100.0,643.0,1582.18,1409.46,552.96,9050.24,521.3,8120.16,394,113
22,90,0.0035,0.0005,100.0,642.76,1590.13,1413.89,552.15,9049.77,521.34,8123.74,394,112
22,91,0.0023,0.0002,100.0,643.11,1591.33,1409.16,553.31,9044.84,520.86,8130.66,392,111
22,92,-0.0022,0.0,100.0,642.79,1593.3,1410.75,552.12,9046.06,520.56,8125.97,395,110
22,93,-0.004,0.0003,100.0,642.68,1596.87,1414.28,552.61,9040.98,520.68,8130.6,394,109
22,94,-0.0003,0.0001,100.0,642.74,1589.46,1415.25,553.37,9054.87,520.96,8128.14,395,108
22,95,0.0011,-0.0004,100.0,642.93,1587.45,1415.65,553.27,9042.78,521.4,8128.27,394,107
22,96,-0.0031,0.0002,100.0,642.57,1594.05,1409.51,552.99,9052.54,520.9,8127.71,395,106
22,97,0.0013,0.0001,100.0,642.81,1590.9,1410.68,553.65,9046.47,521.16,8130.88,394,105
22,98,0.0019,-0.0,100.0,642.46,1591.42,1414.03,552.63,9047.8,520.83,8122.87,394,104
22,99,-0.0015,-0.0004,100.0,642.81,1592.42,1408.98,552.9,9046.08,520.78,8122.32,395,103
22,100,0.0009,-0.0005,100.0,642.47,1592.9,1418.77,552.74,9048.4,520.42,8128.09,393,102
22,101,-0.0024,0.0002,100.0,643.02,1594.98,1411.58,552.78,9053.33,521.27,8126.01,393,101
22,102,-0.0027,-0.0002,100.0,642.71,1589.02,1406.67,552.65,9040.86,520.53,8124.05,394,100
22,103,-0.0005,0.0002,100.0,642.88,1595.85,1411.51,553.41,9049.77,520.85,8126.28,394,99
22,104,-0.0032,-0.0,100.0,642.4,1594.52,1418.87,552.87,9040.22,521.21,8128.06,393,98
22,105,0.0002,0.0002,100.0,642.79,1593.2,1416.14,552.83,9047.89,521.26,8126.11,393,97
22,106,-0.0004,-0.0,100.0,642.75,1594.05,1413.24,552.81,9044.7,520.95,8124.82,393,96
22,107,-0.0016,0.0005,100.0,642.78,1594.46,1418.78,552.42,9045.95,521.31,8127.37,395,95
22,108,0.0018,-0.0004,100.0,642.75,1589.59,1414.56,552.58,9048.27,521.27,8124.64,394,94
22,109,0.0038,0.0003,100.0,643.5,1593.8,1412.97,552.68,9045.97,521.19,8120.16,395,93
22,110,0.0007,0.0001,100.0,642.91,1593.26,1407.26,552.61,9044.36,520.95,8129.2,395,92
22,111,-0.0021,0.0,100.0,642.82,1590.69,1409.08,552.52,9053.29,521.25,8124.43,395,91
22,112,-0.0011,0.0004,100.0,643.3,1590.31,1421.74,553.09,9041.96,520.88,8123.26,394,90
22,113,-0.0011,0.0005,100.0,643.22,1589.21,1417.75,553.41,9048.13,521.39,8126.58,396,89
22,114,0.0025,0.0,100.0,643.18,1593.76,1416.74,553.46,9040.27,521.2,8127.3,394,88
22,115,-0.0007,-0.0003,100.0,642.77,1589.3,1408.4,552.03,9051.76,520.56,8124.88,396,87
22,116,-0.0006,-0.0004,100.0,642.13,1594.25,1408.89,553.18,9049.59,520.54,8131.33,394,86
22,117,0.0003,0.0001,100.0,642.56,1594.97,1411.98,552.11,9050.17,521.13,8121.1,393,85
22,118,0.0013,0.0002,100.0,643.07,1597.68,1417.08,551.6,9047.79,520.46,8120.37,394,84
22,119,-0.0004,-0.0001,100.0,643.17,1599.65,1406.82,552.67,9049.38,521.26,8121.35,394,83
22,120,0.0031,-0.0005,100.0,642.86,1592.34,1414.19,553.06,9051.28,521.56,8126.4,394,82
22,121,-0.0009,-0.0004,100.0,643.19,1590.41,1416.03,552.2,9048.46,521.04,8131.93,395,81
22,122,-0.0008,-0.0001,100.0,643.16,1597.3,1419.99,553.66,9043.47,520.9,8122.95,393,80
22,123,0.0021,0.0003,100.0,642.23,1594.7,1419.65,552.59,9048.04,520.85,8122.92,393,79
22,124,0.0045,-0.0002,100.0,642.6,1581.02,1416.0,553.01,9047.33,520.75,8130.04,395,78
22,125,-0.0004,0.0002,100.0,642.89,1591.14,1413.34,552.23,9052.28,521.04,8125.52,394,77
22,126,0.0015,-0.0002,100.0,643.15,1590.66,1411.33,553.53,9048.86,520.56,8129.82,394,76
22,127,0.0012,-0.0004,100.0,642.46,1594.56,1418.4,552.96,9037.75,520.87,8125.41,393,75
22,128,0.001,0.0003,100.0,642.89,1591.4,1419.7,552.6,9052.09,520.94,8129.9,393,74
22,129,-0.0003,0.0001,100.0,642.93,1593.01,1418.36,552.15,9046.97,520.99,8117.64,395,73
22,130,-0.0023,-0.0003,100.0,643.48,1593.31,1415.51,552.82,9038.52,520.68,8124.72,394,72
22,131,-0.0009,-0.0004,100.0,643.49,1602.62,1414.33,553.45,9041.86,520.99,8119.63,394,71
22,132,0.0002,0.0001,100.0,643.3,1603.84,1412.75,552.31,9049.84,520.92,8124.38,393,70
22,133,-0.0012,0.0002,100.0,643.51,1593.18,1420.27,552.28,9050.81,520.43,8127.45,394,69
22,134,0.0005,-0.0003,100.0,642.95,1592.3,1425.04,551.84,9048.46,520.79,8125.9,396,68
22,135,0.0027,0.0003,100.0,643.14,1591.09,1411.37,552.98,9055.19,520.82,8120.46,394,67
22,136,-0.0006,-0.0,100.0,643.16,1594.22,1417.54,553.39,9045.3,521.11,8124.98,393,66
22,137,0.0038,0.0004,100.0,642.83,1591.97,1411.5,552.94,9042.93,520.7,8122.53,393,65
22,138,0.0005,0.0003,100.0,643.53,1592.93,1416.77,553.0,9048.31,520.52,8133.15,393,64
22,139,-0.0001,-0.0005,100.0,642.93,1598.88,1413.6,552.59,9054.74,520.5,8130.07,396,63
22,140,-0.0012,0.0003,100.0,643.03,1599.41,1414.93,552.64,9052.32,520.77,8123.54,395,62
22,141,-0.0027,0.0004,100.0,642.91,1594.49,1415.23,552.57,9052.28,520.95,8129.32,393,61
22,142,-0.0009,0.0001,100.0,643.13,1594.28,1421.74,552.19,9048.36,520.95,8125.63,395,60
22,143,-0.0018,0.0003,100.0,642.73,1592.92,1416.52,552.19,9046.76,520.55,8129.11,396,59
22,144,-0.0007,0.0004,100.0,643.17,1593.28,1411.34,552.32,9052.21,520.66,8129.17,394,58
22,145,0.002,-0.0001,100.0,642.85,1595.14,1414.26,552.76,9049.79,520.39,8126.35,393,57
22,146,0.0003,-0.0004,100.0,642.85,1598.07,1416.43,553.08,9051.97,520.41,8124.09,396,56
22,147,0.0024,0.0002,100.0,643.36,1592.43,1412.61,553.35,9044.91,520.97,8127.69,396,55
22,148,0.0027,-0.0004,100.0,642.83,1597.21,1414.99,552.48,9042.44,520.62,8128.39,396,54
22,149,-0.0041,-0.0,100.0,643.25,1599.02,1422.33,552.34,9040.59,520.97,8123.81,395,53
22,150,0.0028,-0.0001,100.0,642.63,1598.62,1418.16,552.78,9047.43,520.78,8126.6,393,52
22,151,0.0019,-0.0001,100.0,642.91,1595.08,1424.68,551.97,9050.23,520.52,8130.11,394,51
22,152,0.0056,-0.0004,100.0,643.25,1594.56,1418.85,552.04,9046.02,520.24,8128.95,395,50
22,153,0.0012,-0.0002,100.0,642.84,1594.35,1417.75,552.54,9048.61,520.63,8128.63,394,49
22,154,0.0012,-0.0,100.0,643.67,1592.12,1417.07,552.8,9049.45,520.51,8127.62,392,48
22,155,-0.0025,-0.0005,100.0,643.17,1601.99,1418.57,553.02,9051.84,520.32,8122.34,396,47
22,156,0.0004,-0.0001,100.0,642.95,1600.49,1424.8,551.98,9049.95,520.64,8128.25,396,46
22,157,0.0026,0.0004,100.0,643.06,1593.06,1416.7,552.52,9053.53,520.1,8123.19,393,45
22,158,-0.0002,0.0005,100.0,643.22,1593.07,1415.83,551.98,9047.53,520.21,8129.73,393,44
22,159,0.002,0.0004,100.0,643.51,1592.1,1424.2,552.05,9053.86,520.28,8128.08,394,43
22,160,0.0004,0.0,100.0,643.3,1597.65,1417.44,551.5,9045.18,520.02,8128.14,395,42
22,161,-0.0022,0.0005,100.0,643.27,1596.12,1417.81,552.27,9055.23,520.59,8128.56,395,41
22,162,-0.001,-0.0,100.0,643.07,1596.24,1426.04,551.98,9048.17,519.95,8126.83,393,40
22,163,0.0008,0.0003,100.0,642.79,1597.51,1425.3,552.62,9046.95,520.82,8124.96,393,39
22,164,0.0012,-0.0004,100.0,643.16,1599.94,1420.97,551.97,9047.22,520.93,8120.61,393,38
22,165,-0.0006,-0.0003,100.0,643.34,1600.77,1419.23,552.34,9047.68,520.75,8121.85,394,37
22,166,0.0008,0.0003,100.0,643.21,1602.22,1418.91,552.12,9048.66,520.0,8126.81,394,36
22,167,-0.0013,-0.0004,100.0,643.55,1594.02,1423.88,552.35,9049.08,520.43,8126.02,395,35
22,168,-0.0015,0.0001,100.0,643.65,1595.02,1414.97,551.91,9047.95,520.45,8130.57,394,34
22,169,0.0015,-0.0004,100.0,643.52,1591.39,1423.7,551.96,9046.77,520.66,8128.72,394,33
22,170,0.0035,-0.0003,100.0,643.22,1598.86,1411.31,551.72,9054.18,520.04,8129.55,395,32
22,171,-0.0012,-0.0004,100.0,643.76,1594.54,1417.32,551.83,9051.03,519.85,8122.2,395,31
22,172,0.0049,-0.0003,100.0,643.12,1602.64,1423.53,551.82,9048.03,520.36,8123.89,394,30
22,173,-0.0032,0.0003,100.0,643.11,1588.71,1422.33,551.76,9048.53,520.46,8129.51,394,29
22,174,0.0007,0.0002,100.0,643.3,1599.02,1424.88,551.61,9052.29,520.54,8128.82,395,28
22,175,-0.0004,0.0,100.0,643.33,1598.07,1424.26,552.61,9050.31,520.63,8130.33,394,27
22,176,0.0012,0.0004,100.0,643.04,1596.01,1415.27,552.05,9047.16,520.31,8123.44,395,26
22,177,-0.0037,-0.0,100.0,643.13,1592.35,1415.58,552.43,9047.95,519.99,8125.42,396,25
22,178,-0.0014,0.0001,100.0,643.67,1605.07,1428.6,551.29,9047.1,520.23,8121.51,398,24
22,179,-0.0004,-0.0,100.0,643.62,1594.66,1421.18,551.04,9048.69,519.7,8128.3,396,23
22,180,0.0005,-0.0005,100.0,643.26,1597.48,1427.52,552.06,9059.13,520.11,8129.43,394,22
22,181,0.0013,-0.0,100.0,643.29,1595.57,1427.21,551.03,9050.59,520.0,8126.85,396,21
22,182,-0.0025,-0.0,100.0,643.4,1595.98,1420.17,552.02,9048.26,520.08,8132.35,396,20
22,183,-0.0036,0.0001,100.0,643.43,1599.38,1423.81,551.26,9056.09,519.58,8127.56,394,19
22,184,0.0021,0.0001,100.0,643.65,1599.02,1426.71,552.56,9049.53,520.45,8124.85,395,18
22,185,-0.0045,0.0003,100.0,643.38,1588.88,1421.4,551.48,9049.48,520.25,8128.24,398,17
22,186,0.0006,0.0003,100.0,643.17,1596.58,1421.96,552.06,9053.42,520.07,8126.24,395,16
22,187,-0.001,-0.0,100.0,643.4,1598.23,1433.13,551.29,9055.21,519.7,8127.13,396,15
22,188,0.0006,0.0004,100.0,643.67,1603.14,1423.97,551.6,9057.19,519.82,8128.86,396,14
22,189,0.0023,-0.0003,100.0,643.66,1601.87,1424.76,551.28,9049.72,519.44,8122.3,396,13
22,190,0.0007,0.0001,100.0,643.22,1594.43,1426.53,551.86,9053.33,519.89,8128.71,395,12
22,191,0.0036,0.0001,100.0,643.59,1600.14,1426.73,551.82,9052.63,519.35,8128.78,396,11
22,192,-0.0023,0.0003,100.0,643.13,1603.49,1423.35,551.75,9052.18,519.76,8125.69,395,10
22,193,-0.0025,-0.0003,100.0,643.7,1602.78,1427.58,551.02,9053.75,519.3,8126.97,397,9
22,194,-0.0043,0.0004,100.0,643.87,1600.98,1422.67,552.07,9056.58,519.84,8128.25,396,8
22,195,-0.0049,-0.0004,100.0,643.55,1595.05,1433.89,551.28,9054.33,519.54,8120.7,396,7
22,196,-0.0002,-0.0001,100.0,643.21,1598.81,1427.61,552.25,9056.92,519.97,8129.66,395,6
22,197,-0.0019,0.0,100.0,643.8,1604.97,1421.58,551.72,9063.17,519.46,8126.59,396,5
22,198,-0.0024,0.0003,100.0,643.26,1602.59,1426.26,551.29,9053.18,519.63,8129.62,396,4
22,199,-0.0013,0.0002,100.0,643.82,1604.09,1433.2,551.42,9051.09,519.47,8124.25,396,3
22,200,0.0019,-0.0,100.0,643.44,1594.32,1428.65,551.91,9054.59,519.29,8121.52,396,2
22,201,0.0035,-0.0,100.0,643.7,1598.8,1427.99,551.24,9053.05,519.61,8122.62,397,1
22,202,0.0017,-0.0001,100.0,643.64,1609.56,1429.98,551.02,9053.41,519.31,8130.05,398,0
23,1,0.0027,0.0005,100.0,641.98,1591.38,1408.8,553.33,9049.85,521.78,8131.29,394,150
23,2,0.0002,0.0001,100.0,642.36,1592.51,1413.03,553.62,9055.75,521.45,8128.77,395,150
23,3,-0.0019,0.0004,100.0,642.73,1591.65,1406.75,554.08,9046.92,521.36,8131.83,392,150
23,4,0.001,-0.0,100.0,643.14,1584.3,1404.01,553.79,9054.05,520.8,8130.98,392,150
23,5,-0.0002,0.0003,100.0,643.22,1590.03,1407.33,553.51,9049.28,522.02,8133.79,393,150
23,6,0.001,0.0005,100.0,642.63,1589.38,1405.34,553.27,9054.39,521.54,8132.34,393,150
23,7,0.0042,-0.0001,100.0,642.35,1587.89,1403.7,553.35,9049.23,521.08,8134.93,395,150
23,8,-0.0004,0.0003,100.0,642.42,1590.48,1406.04,553.55,9051.94,521.88,8129.57,392,150
23,9,-0.0006,0.0003,100.0,642.07,1583.6,1404.51,553.74,9049.9,521.44,8133.94,394,150
23,10,-0.0,-0.0001,100.0,642.82,1590.18,1411.38,553.06,9046.85,521.8,8130.52,393,150
23,11,0.0005,0.0001,100.0,642.0,1583.28,1408.31,553.53,9059.41,521.48,8129.41,395,150
23,12,0.0018,-0.0004,100.0,643.02,1590.11,1405.08,553.81,9049.55,521.99,8132.51,392,150
23,13,-0.0019,0.0002,100.0,642.05,1586.29,1407.89,553.18,9056.87,521.39,8135.44,393,150
23,14,0.0026,0.0003,100.0,642.28,1589.44,1408.65,553.06,9053.29,522.03,8131.76,394,150
23,15,-0.0014,0.0002,100.0,642.3,1587.72,1407.97,553.35,9057.49,521.27,8130.96,392,150
23,16,0.0032,0.0002,100.0,643.15,1592.31,1404.77,554.35,9053.96,522.04,8133.34,392,150
23,17,-0.0015,-0.0003,100.0,642.1,1592.03,1404.46,553.08,9049.63,521.69,8131.16,394,150
23,18,0.0007,-0.0001,100.0,642.93,1585.15,1403.05,554.53,9053.33,521.47,8129.87,394,150
23,19,0.0025,-0.0001,100.0,642.97,1586.67,1411.0,553.24,9057.03,520.97,8132.09,393,149
23,20,0.0005,-0.0002,100.0,642.72,1589.12,1413.54,554.26,9047.01,521.26,8128.16,394,148
23,21,0.0016,0.0005,100.0,642.79,1583.23,1407.15,553.58,9056.63,521.53,8128.82,393,147
23,22,0.0008,0.0003,100.0,642.74,1586.23,1407.82,553.12,9059.88,521.3,8129.32,393,146
23,23,0.0018,-0.0004,100.0,642.42,1587.51,1405.41,553.24,9050.0,521.54,8133.34,393,145
23,24,0.0026,0.0005,100.0,642.94,1585.49,1400.12,553.66,9049.8,522.19,8134.69,392,144
23,25,0.0007,-0.0004,100.0,642.7,1585.12,1410.4,554.34,9055.37,520.88,8137.12,394,143
23,26,-0.0029,0.0003,100.0,642.66,1591.82,1402.9,554.41,9049.32,521.65,8131.56,394,142
23,27,0.0002,0.0003,100.0,642.43,1581.84,1410.64,553.83,9054.67,522.06,8130.88,391,141
23,28,0.0005,0.0001,100.0,642.38,1597.25,1403.37,553.48,9056.24,521.48,8134.36,391,140
23,29,-0.0008,0.0003,100.0,642.88,1595.0,1399.8,554.26,9053.04,521.53,8129.46,394,139
23,30,-0.0005,-0.0005,100.0,642.46,1592.92,1403.6,553.6,9051.4,521.85,8137.91,392,138
23,31,-0.0013,-0.0004,100.0,642.29,1590.16,1402.64,553.64,9051.22,520.97,8131.3,393,137
23,32,0.0031,0.0002,100.0,642.04,1586.81,1402.46,553.47,9047.97,521.71,8128.96,392,136
23,33,-0.0,0.0005,100.0,642.24,1596.94,1406.52,553.83,9046.42,520.87,8138.82,394,135
23,34,0.0023,0.0001,100.0,642.64,1584.94,1402.55,553.86,9048.46,521.61,8132.96,392,134
23,35,-0.0007,0.0002,100.0,643.1,1587.04,1411.97,553.27,9050.21,521.51,8127.17,393,133
23,36,-0.0003,-0.0004,100.0,642.27,1590.78,1413.47,553.27,9054.84,521.12,8127.22,393,132
23,37,0.0007,-0.0001,100.0,642.83,1590.79,1402.02,553.54,9050.62,521.36,8127.05,393,131
23,38,-0.0016,-0.0002,100.0,642.63,1597.49,1403.5,553.77,9046.67,521.76,8128.5,393,130
23,39,0.0001,-0.0005,100.0,643.28,1590.26,1411.93,553.87,9051.53,521.39,8127.92,394,129
23,40,-0.0023,-0.0004,100.0,642.98,1589.21,1406.82,553.14,9055.63,522.27,8133.25,393,128
23,41,0.0011,0.0003,100.0,642.45,1591.9,1406.95,553.49,9056.36,521.2,8135.58,393,127
23,42,0.0025,0.0004,100.0,642.56,1588.44,1400.01,553.97,9053.81,521.4,8133.54,392,126
23,43,0.0019,0.0001,100.0,642.51,1593.46,1410.08,553.63,9055.68,521.08,8129.57,395,125
23,44,0.0011,-0.0004,100.0,642.61,1591.8,1418.17,553.77,9048.96,521.18,8135.6,391,124
23,45,-0.0012,0.0001,100.0,642.37,1588.61,1397.83,552.68,9046.74,521.24,8132.83,392,123
23,46,-0.0038,-0.0004,100.0,642.51,1586.87,1404.84,553.05,9049.11,521.6,8128.78,393,122
23,47,0.0011,-0.0001,100.0,642.77,1590.74,1412.13,553.59,9053.36,521.52,8135.44,393,121
23,48,-0.0007,-0.0002,100.0,642.57,1590.71,1404.66,553.9,9054.43,521.48,8137.6,394,120
23,49,-0.0007,-0.0003,100.0,642.56,1589.04,1411.45,553.76,9051.45,522.05,8129.68,393,119
23,50,-0.0034,0.0004,100.0,641.96,1590.91,1403.97,553.84,9049.62,520.94,8133.33,393,118
23,51,-0.0005,0.0001,100.0,642.57,1596.65,1410.61,553.3,9053.61,521.48,8130.84,392,117
23,52,-0.0019,0.0004,100.0,642.44,1584.97,1411.35,553.6,9049.63,521.28,8136.29,394,116
23,53,0.0007,-0.0004,100.0,642.3,1599.87,1409.89,554.77,9048.45,521.37,8129.58,394,115
23,54,-0.0011,-0.0004,100.0,642.7,1594.12,1404.15,553.07,9054.34,521.98,8133.64,393,114
23,55,-0.0008,0.0004,100.0,643.16,1585.36,1407.32,553.08,9051.46,520.67,8132.08,395,113
23,56,-0.0014,0.0001,100.0,642.96,1584.44,1413.58,553.94,9054.64,521.35,8132.53,394,112
23,57,0.0016,-0.0005,100.0,642.81,1589.05,1408.23,553.9,9044.7,521.5,8128.03,392,111
23,58,-0.0007,0.0005,100.0,642.04,1591.61,1399.05,553.38,9056.05,521.42,8131.85,392,110
23,59,-0.0042,-0.0002,100.0,642.77,1594.06,1406.85,553.55,9050.79,521.58,8132.27,393,109
23,60,-0.0024,-0.0003,100.0,642.82,1595.87,1405.14,553.12,9041.01,521.54,8129.47,393,108
23,61,0.0032,0.0003,100.0,642.47,1588.73,1406.06,553.73,9056.08,521.69,8135.94,392,107
23,62,0.0016,-0.0004,100.0,642.21,1595.42,1412.85,553.33,9050.34,521.55,8136.24,393,106
23,63,-0.0067,-0.0005,100.0,642.57,1584.25,1407.48,553.48,9054.02,521.43,8128.56,393,105
23,64,0.0038,0.0001,100.0,643.14,1592.05,1408.61,552.93,9053.17,521.41,8130.5,392,104
23,65,0.0027,0.0003,100.0,642.94,1589.42,1405.35,553.39,9049.67,521.46,8134.18,392,103
23,66,0.0011,0.0002,100.0,642.73,1581.98,1411.95,552.87,9055.96,521.57,8134.26,394,102
23,67,0.0022,0.0003,100.0,642.77,1596.56,1410.85,554.15,9054.48,520.99,8130.31,392,101
23,68,0.0029,0.0003,100.0,642.91,1583.94,1410.18,553.12,9057.62,521.75,8128.05,393,100
23,69,0.0011,0.0,100.0,642.8,1584.43,1410.89,553.08,9048.64,521.71,8125.7,393,99
23,70,-0.0023,0.0,100.0,642.26,1587.32,1413.8,553.43,9051.3,521.23,8131.39,393,98
23,71,-0.0038,-0.0,100.0,642.15,1595.21,1414.67,553.4,9046.34,521.2,8131.77,393,97
23,72,-0.0013,-0.0001,100.0,642.98,1592.27,1413.44,552.66,9052.28,521.12,8133.7,393,96
23,73,-0.001,0.0002,100.0,642.26,1592.66,1403.9,552.65,9053.86,521.51,8129.98,395,95
23,74,-0.0017,-0.0005,100.0,642.31,1586.39,1416.03,553.72,9053.05,521.27,8127.25,392,94
23,75,0.001,-0.0002,100.0,642.27,1587.7,1410.37,553.53,9052.91,521.37,8127.89,393,93
23,76,-0.004,-0.0004,100.0,642.78,1585.81,1403.58,552.44,9051.22,521.12,8126.35,394,92
23,77,0.0004,0.0004,100.0,642.56,1591.4,1411.43,552.83,9052.15,521.1,8130.16,394,91
23,78,0.0016,0.0005,100.0,642.52,1590.03,1411.77,553.01,9052.56,521.01,8134.78,394,90
23,79,0.0009,-0.0001,100.0,643.01,1584.72,1406.23,553.77,9048.58,520.93,8130.18,393,89
23,80,-0.0001,0.0002,100.0,642.57,1593.28,1408.52,552.86,9047.91,521.09,8135.21,393,88
23,81,0.002,-0.0005,100.0,643.32,1596.52,1416.41,553.54,9054.3,521.18,8132.1,392,87
23,82,0.0012,-0.0001,100.0,642.97,1589.27,1409.87,553.36,9055.91,521.44,8130.61,393,86
23,83,0.0017,0.0002,100.0,642.69,1594.05,1414.47,553.44,9056.6,521.2,8130.16,394,85
23,84,0.0023,-0.0004,100.0,642.56,1591.83,1413.19,553.44,9049.57,521.22,8128.67,392,84
23,85,-0.0016,0.0001,100.0,643.05,1592.83,1413.87,553.27,9050.16,521.17,8131.72,392,83
23,86,-0.0011,0.0003,100.0,642.81,1593.35,1410.81,552.27,9058.26,521.5,8131.33,394,82
23,87,-0.0014,-0.0004,100.0,643.14,1588.12,1407.46,553.0,9049.48,521.96,8127.62,393,81
23,88,0.0036,-0.0004,100.0,643.09,1597.31,1416.37,553.08,9053.56,520.88,8132.02,394,80
23,89,0.0008,-0.0001,100.0,642.78,1584.04,1417.6,552.83,9051.44,521.55,8131.41,393,79
23,90,0.0005,0.0,100.0,642.94,1592.6,1409.24,553.36,9057.17,520.95,8131.6,394,78
23,91,0.0009,-0.0,100.0,643.32,1591.35,1412.63,553.12,9052.04,521.31,8131.98,393,77
23,92,-0.0001,0.0004,100.0,642.81,1590.76,1414.95,552.76,9049.24,521.15,8123.74,393,76
23,93,0.0012,0.0002,100.0,642.95,1587.76,1403.73,553.25,9050.85,521.42,8131.37,393,75
23,94,-0.0041,0.0002,100.0,642.5,1583.85,1411.65,553.16,9049.15,521.17,8132.86,393,74
23,95,-0.0008,-0.0002,100.0,642.65,1596.54,1414.12,552.83,9054.5,521.44,8131.68,393,73
23,96,0.0011,-0.0002,100.0,642.78,1586.86,1414.32,553.12,9052.8,521.07,8131.91,394,72
23,97,-0.0005,-0.0002,100.0,642.95,1597.85,1411.17,553.75,9054.56,521.49,8132.77,392,71
23,98,0.0018,0.0001,100.0,642.97,1589.03,1411.32,553.16,9053.25,520.9,8132.49,394,70
23,99,-0.0033,0.0001,100.0,642.66,1588.42,1416.24,552.51,9049.62,521.01,8132.85,395,69
23,100,0.003,0.0001,100.0,642.51,1597.34,1411.17,552.53,9053.52,520.72,8127.39,394,68
23,101,0.0027,-0.0001,100.0,642.66,1584.07,1411.65,552.81,9051.11,520.67,8131.79,394,67
23,102,-0.0015,-0.0001,100.0,643.46,1597.43,1410.54,553.28,9060.35,520.58,8129.68,393,66
23,103,-0.0002,-0.0004,100.0,643.03,1595.8,1410.13,553.38,9053.35,521.38,8133.05,395,65
23,104,-0.0013,0.0005,100.0,643.53,1594.62,1412.36,553.36,9045.86,521.02,8131.91,393,64
23,105,0.0017,0.0002,100.0,641.97,1587.46,1408.99,552.8,9059.07,521.66,8135.8,394,63
23,106,0.0022,0.0002,100.0,642.36,1589.54,1409.59,553.77,9047.79,521.17,8128.87,394,62
23,107,0.0023,-0.0005,100.0,643.19,1590.84,1402.95,552.05,9054.98,520.91,8132.0,395,61
23,108,-0.0001,0.0001,100.0,642.99,1587.6,1418.25,552.8,9052.23,521.34,8132.73,394,60
23,109,-0.0014,0.0004,100.0,643.11,1590.66,1410.86,553.44,9057.6,521.6,8130.49,394,59
23,110,0.0011,0.0004,100.0,642.98,1595.98,1410.77,552.78,9051.41,521.14,8128.2,394,58
23,111,0.0004,-0.0004,100.0,643.15,1590.25,1416.07,552.51,9049.77,520.93,8131.71,394,57
23,112,0.0021,0.0005,100.0,642.9,1589.88,1410.86,553.27,9051.29,521.04,8127.38,393,56
23,113,-0.0024,-0.0005,100.0,642.87,1597.22,1409.09,552.99,9055.36,520.61,8130.92,395,55
23,114,-0.0035,-0.0003,100.0,643.1,1593.12,1414.18,553.73,9053.79,520.78,8128.59,394,54
23,115,0.0025,-0.0004,100.0,643.48,1595.84,1410.73,552.35,9055.15,520.53,8133.46,394,53
23,116,-0.0024,-0.0003,100.0,643.51,1592.55,1414.56,552.02,9049.71,521.25,8131.21,394,52
23,117,-0.0002,-0.0001,100.0,643.36,1592.36,1414.99,553.3,9056.58,520.93,8127.31,394,51
23,118,0.0032,-0.0,100.0,643.08,1602.27,1410.78,553.27,9061.19,521.19,8129.42,393,50
23,119,0.0011,0.0002,100.0,642.86,1592.32,1414.62,552.5,9056.01,520.79,8136.19,395,49
23,120,0.0008,-0.0001,100.0,642.92,1590.62,1419.23,553.01,9044.89,520.54,8129.26,394,48
23,121,0.0017,-0.0003,100.0,643.11,1589.52,1412.41,553.03,9060.11,520.32,8134.06,394,47
23,122,-0.0012,0.0004,100.0,642.9,1595.64,1422.23,553.62,9049.1,520.97,8132.97,391,46
23,123,-0.0024,-0.0002,100.0,643.13,1592.83,1415.11,552.65,9060.1,520.39,8132.4,394,45
23,124,-0.0023,0.0002,100.0,643.34,1598.27,1416.52,552.74,9050.4,521.14,8132.1,395,44
23,125,0.0025,0.0001,100.0,643.24,1588.55,1414.91,553.81,9056.65,520.99,8127.56,394,43
23,126,-0.0055,0.0002,100.0,643.03,1594.63,1415.43,552.66,9050.87,520.54,8130.54,395,42
23,127,-0.0023,-0.0003,100.0,642.87,1595.38,1413.07,552.58,9047.1,520.73,8126.85,395,41
23,128,0.0033,-0.0004,100.0,642.55,1595.89,1416.63,552.05,9051.55,520.59,8125.75,394,40
23,129,0.0013,0.0004,100.0,642.9,1597.07,1422.22,552.09,9057.76,520.24,8132.31,394,39
23,130,-0.002,0.0004,100.0,643.18,1593.42,1418.62,552.02,9051.39,520.5,8136.74,394,38
23,131,-0.0023,0.0002,100.0,643.45,1596.12,1418.25,552.0,9058.33,520.5,8131.45,395,37
23,132,0.0051,-0.0004,100.0,643.69,1600.99,1415.1,552.9,9051.01,520.67,8124.82,395,36
23,133,-0.0023,0.0001,100.0,642.74,1596.68,1421.33,552.41,9053.03,520.57,8132.74,393,35
23,134,-0.0028,0.0002,100.0,642.79,1589.93,1413.03,552.76,9054.54,520.64,8133.92,394,34
23,135,0.0001,0.0001,100.0,643.16,1596.17,1411.73,552.38,9050.62,520.47,8129.93,394,33
23,136,0.0013,0.0001,100.0,643.45,1594.78,1418.41,553.03,9057.7,520.66,8128.5,395,32
23,137,0.0002,0.0004,100.0,643.0,1593.2,1412.75,552.13,9058.81,520.49,8129.55,397,31
23,138,0.0028,-0.0004,100.0,643.3,1600.93,1419.12,552.41,9052.86,521.02,8133.11,394,30
